rna_name	rna_id	rna_type	InternalLoopLabel	loopEnergy	label5p	energy5p	label3p	energy3p
bpRNA_CRW_55040	55040	16S	I17	3.0	S62	-6.6	S63	-22.45
bpRNA_CRW_55040	55040	16S	I21	1.0	S90	-5.07	S91	-9.3
bpRNA_CRW_55040	55040	16S	I22	5.1	S91	-9.3	S92	-14.15
bpRNA_CRW_6841	6841	16S	I3	3.7	S15	-5.25	S16	-8.05
bpRNA_CRW_6841	6841	16S	I4	2.8	S17	-6.55	S18	-5.85
bpRNA_CRW_6841	6841	16S	I14	3.0	S52	-17.8	S53	-1.75
bpRNA_CRW_6841	6841	16S	I22	2.5	S87	-7.15	S88	-3.3
bpRNA_CRW_7079	7079	16S	I5	3.7	S24	-5.25	S25	-8.05
bpRNA_CRW_7079	7079	16S	I6	2.8	S26	-6.55	S27	-5.85
bpRNA_CRW_7079	7079	16S	I16	3.0	S63	-16.3	S64	-1.75
bpRNA_CRW_2185	2185	16S	I5	3.7	S32	-5.05	S33	-8.05
bpRNA_CRW_54878	54878	16S	I5	3.7	S32	-5.25	S33	-8.05
bpRNA_CRW_54878	54878	16S	I6	2.8	S34	-6.35	S35	-5.85
bpRNA_CRW_54878	54878	16S	I17	3.0	S70	-17.8	S71	-1.75
bpRNA_CRW_54878	54878	16S	I18	1.0	S90	-11.65	S91	-3.3
bpRNA_CRW_54878	54878	16S	I21	0.9	S96	-2.97	S97	-5.35
bpRNA_CRW_54878	54878	16S	I28	2.5	S107	-5.65	S108	-3.3
bpRNA_CRW_7380	7380	16S	I5	3.0	S25	-5.8	S26	-8.05
bpRNA_CRW_7380	7380	16S	I6	2.8	S27	-3.95	S28	-3.85
bpRNA_CRW_7380	7380	16S	I16	3.0	S62	-17.8	S63	-1.75
bpRNA_CRW_7380	7380	16S	I17	1.0	S82	-10.8	S83	-3.3
bpRNA_CRW_6923	6923	16S	I5	3.7	S28	-5.25	S29	-8.05
bpRNA_CRW_6923	6923	16S	I6	2.8	S30	-6.55	S31	-5.85
bpRNA_CRW_10864	10864	16S	I6	3.0	S29	-5.7	S30	-5.95
bpRNA_CRW_10864	10864	16S	I7	2.1	S31	-6.25	S32	-5.65
bpRNA_CRW_10864	10864	16S	I16	2.9	S52	-12.5	S53	-4.35
bpRNA_CRW_10864	10864	16S	I19	3.0	S67	-17.8	S68	-1.75
bpRNA_CRW_55122	55122	16S	I2	2.3	S10	-3.4	S11	-3.7
bpRNA_CRW_55122	55122	16S	I6	3.0	S20	-4.6	S21	-6.7
bpRNA_CRW_55122	55122	16S	I7	2.9	S21	-6.7	S22	-10.8
bpRNA_CRW_55122	55122	16S	I9	3.0	S34	-5.5	S35	-7.85
bpRNA_CRW_55122	55122	16S	I10	2.4	S42	-7.5	S43	-2.97
bpRNA_CRW_55122	55122	16S	I18	0.4	S65	-4.95	S66	-17.05
bpRNA_CRW_55122	55122	16S	I26	0.3	S99	-3.3	S100	-5.95
bpRNA_CRW_12011	12011	16S	I6	3.0	S29	-5.7	S30	-5.95
bpRNA_CRW_12011	12011	16S	I7	2.1	S31	-6.25	S32	-3.75
bpRNA_CRW_12011	12011	16S	I16	2.9	S52	-12.5	S53	-4.35
bpRNA_CRW_12011	12011	16S	I17	0.2	S57	-2.05	S58	-7.5
bpRNA_CRW_12011	12011	16S	I19	3.0	S66	-17.8	S67	-1.75
bpRNA_CRW_8676	8676	16S	I1	3.0	S3	-5.7	S4	-5.95
bpRNA_CRW_8676	8676	16S	I2	2.1	S5	-6.25	S6	-5.65
bpRNA_CRW_8676	8676	16S	I11	2.9	S26	-12.5	S27	-4.35
bpRNA_CRW_4156	4156	16S	I4	3.7	S25	-5.05	S26	-8.05
bpRNA_CRW_4156	4156	16S	I14	0.2	S54	-2.05	S55	-7.5
bpRNA_CRW_4156	4156	16S	I17	0.8	S82	-9.15	S83	-3.3
bpRNA_CRW_1353	1353	16S	I3	3.7	S15	-5.05	S16	-8.05
bpRNA_CRW_1353	1353	16S	I13	0.2	S44	-2.05	S45	-7.5
bpRNA_CRW_1353	1353	16S	I15	3.0	S53	-17.8	S54	-1.75
bpRNA_CRW_1353	1353	16S	I16	0.8	S72	-9.15	S73	-3.3
bpRNA_CRW_1353	1353	16S	I19	1.0	S78	-2.97	S79	-5.35
bpRNA_CRW_17214	17214	16S	I7	3.7	S29	-5.05	S30	-7.95
bpRNA_CRW_17214	17214	16S	I8	2.8	S31	-6.55	S32	-2.77
bpRNA_CRW_17214	17214	16S	I18	3.0	S64	-15.25	S65	-1.75
bpRNA_CRW_807	807	16S	I2	1.3	S10	-0.22	S11	-7.6
bpRNA_CRW_807	807	16S	I6	3.7	S29	-5.05	S30	-8.05
bpRNA_CRW_807	807	16S	I15	0.2	S57	-2.05	S58	-7.5
bpRNA_CRW_807	807	16S	I17	3.0	S66	-17.8	S67	-1.75
bpRNA_CRW_807	807	16S	I18	0.8	S85	-10.85	S86	-3.3
bpRNA_CRW_9301	9301	16S	I7	3.0	S29	-5.7	S30	-7.95
bpRNA_CRW_9301	9301	16S	I8	2.1	S31	-6.55	S32	-3.75
bpRNA_CRW_9301	9301	16S	I20	3.0	S67	-5.7	S68	-1.75
bpRNA_CRW_5421	5421	16S	I5	3.7	S27	-5.25	S28	-8.05
bpRNA_CRW_5421	5421	16S	I6	2.8	S29	-6.55	S30	-5.85
bpRNA_CRW_5421	5421	16S	I16	3.0	S64	-17.8	S65	-1.75
bpRNA_CRW_13566	13566	16S	I6	3.0	S30	-5.7	S31	-8.05
bpRNA_CRW_13566	13566	16S	I7	2.1	S32	-6.55	S33	-3.75
bpRNA_CRW_13566	13566	16S	I16	2.9	S55	-12.5	S56	-4.35
bpRNA_CRW_13566	13566	16S	I19	3.0	S69	-15.7	S70	-1.75
bpRNA_CRW_10449	10449	16S	I3	3.4	S11	-1.05	S12	-5.15
bpRNA_CRW_10449	10449	16S	I7	3.0	S30	-5.7	S31	-8.05
bpRNA_CRW_10449	10449	16S	I17	2.9	S54	-12.5	S55	-4.35
bpRNA_CRW_10449	10449	16S	I20	3.0	S68	-17.8	S69	-1.75
bpRNA_CRW_10449	10449	16S	I21	1.0	S79	-1.95	S80	-3.3
bpRNA_CRW_10449	10449	16S	I25	0.2	S96	-2.97	S97	-6.6
bpRNA_CRW_20397	20397	16S	I5	3.0	S27	-5.7	S28	-7.95
bpRNA_CRW_20397	20397	16S	I6	2.1	S29	-5.4	S30	-6.25
bpRNA_CRW_20397	20397	16S	I11	3.3	S45	-13.9	S46	-11.35
bpRNA_CRW_20397	20397	16S	I17	3.0	S63	-17.35	S64	-1.75
bpRNA_CRW_20397	20397	16S	I19	1.2	S82	-10.85	S83	-3.3
bpRNA_CRW_20397	20397	16S	I22	0.9	S88	-2.97	S89	-5.35
bpRNA_CRW_13483	13483	16S	I6	3.0	S29	-5.7	S30	-5.95
bpRNA_CRW_13483	13483	16S	I7	2.1	S31	-6.25	S32	-5.65
bpRNA_CRW_13483	13483	16S	I16	2.9	S52	-12.5	S53	-4.35
bpRNA_CRW_13483	13483	16S	I19	3.0	S66	-17.8	S67	-1.75
bpRNA_CRW_54649	54649	Group I intron	I2	3.7	S6	-1.65	S7	-3.95
bpRNA_CRW_54649	54649	Group I intron	I6	2.6	S21	-4.65	S22	-4.2
bpRNA_CRW_54649	54649	Group I intron	I7	1.2	S22	-4.2	S23	-2.4
bpRNA_CRW_54649	54649	Group I intron	I10	8.0	S32	-10.55	S33	-4.0
bpRNA_CRW_54649	54649	Group I intron	I11	6.5	S34	0.0	S35	-5.8
bpRNA_CRW_636	636	16S	I2	2.1	S8	-0.22	S9	-8.65
bpRNA_CRW_636	636	16S	I6	3.7	S27	-5.05	S28	-8.05
bpRNA_CRW_636	636	16S	I15	0.2	S55	-2.05	S56	-7.5
bpRNA_CRW_636	636	16S	I17	3.0	S64	-17.8	S65	-1.75
bpRNA_CRW_636	636	16S	I18	0.8	S83	-10.85	S84	-3.3
bpRNA_CRW_15450	15450	16S	I7	3.0	S30	-5.7	S31	-7.95
bpRNA_CRW_15450	15450	16S	I8	2.8	S32	-6.55	S33	-3.75
bpRNA_CRW_15450	15450	16S	I20	3.0	S67	-17.8	S68	-1.75
bpRNA_CRW_3517	3517	16S	I4	3.7	S18	-5.05	S19	-8.05
bpRNA_CRW_3517	3517	16S	I13	0.2	S46	-2.05	S47	-7.5
bpRNA_CRW_3517	3517	16S	I15	3.0	S54	-17.8	S55	-1.75
bpRNA_CRW_3517	3517	16S	I16	0.8	S73	-10.85	S74	-3.3
bpRNA_CRW_8847	8847	16S	I7	2.9	S18	-11.0	S19	-4.35
bpRNA_CRW_20272	20272	16S	I5	3.0	S28	-5.7	S29	-5.85
bpRNA_CRW_20272	20272	16S	I6	1.4	S30	-5.5	S31	-4.45
bpRNA_CRW_20272	20272	16S	I17	3.0	S66	-12.8	S67	-1.75
bpRNA_CRW_20272	20272	16S	I19	1.9	S84	-7.1	S85	-3.3
bpRNA_CRW_20272	20272	16S	I21	1.7	S89	-3.6	S90	-2.97
bpRNA_CRW_6712	6712	16S	I5	3.7	S30	-5.25	S31	-8.05
bpRNA_CRW_6712	6712	16S	I6	2.8	S32	-6.55	S33	-5.85
bpRNA_CRW_6712	6712	16S	I28	2.5	S106	-7.15	S107	-3.3
bpRNA_CRW_10655	10655	16S	I5	3.7	S27	-5.25	S28	-8.05
bpRNA_CRW_10655	10655	16S	I6	2.8	S29	-6.35	S30	-3.85
bpRNA_CRW_10655	10655	16S	I18	3.0	S64	-17.8	S65	-1.75
bpRNA_CRW_10655	10655	16S	I21	1.8	S89	-3.6	S90	-2.97
bpRNA_CRW_10655	10655	16S	I25	2.5	S97	-6.25	S98	-3.3
bpRNA_CRW_2060	2060	16S	I1	0.8	S18	-10.65	S19	-3.3
bpRNA_CRW_14127	14127	16S	I7	3.0	S27	-5.7	S28	-8.05
bpRNA_CRW_14127	14127	16S	I8	2.1	S29	-6.25	S30	-5.3
bpRNA_CRW_14127	14127	16S	I17	2.9	S50	-11.0	S51	-4.35
bpRNA_CRW_14127	14127	16S	I20	3.0	S64	-15.7	S65	-1.75
bpRNA_CRW_16952	16952	16S	I7	3.7	S29	-5.05	S30	-7.95
bpRNA_CRW_16952	16952	16S	I8	2.8	S31	-6.55	S32	-2.77
bpRNA_CRW_11322	11322	16S	I5	3.7	S31	-4.95	S32	-5.95
bpRNA_CRW_11322	11322	16S	I6	2.1	S33	-6.55	S34	-5.65
bpRNA_CRW_11322	11322	16S	I16	0.2	S59	-2.05	S60	-7.5
bpRNA_CRW_7265	7265	16S	I5	3.7	S26	-5.25	S27	-8.05
bpRNA_CRW_7265	7265	16S	I6	2.8	S28	-6.55	S29	-5.85
bpRNA_CRW_7265	7265	16S	I16	3.0	S63	-17.8	S64	-1.75
bpRNA_CRW_7265	7265	16S	I25	2.5	S99	-7.15	S100	-3.3
bpRNA_CRW_2399	2399	16S	I1	2.1	S4	-0.22	S5	-8.65
bpRNA_CRW_2399	2399	16S	I5	3.7	S23	-5.05	S24	-8.05
bpRNA_CRW_2399	2399	16S	I14	0.2	S51	-2.05	S52	-7.5
bpRNA_CRW_2399	2399	16S	I16	3.0	S60	-17.8	S61	-1.75
bpRNA_CRW_2399	2399	16S	I17	0.8	S79	-10.85	S80	-3.3
bpRNA_CRW_17008	17008	16S	I7	3.7	S29	-5.05	S30	-7.95
bpRNA_CRW_17008	17008	16S	I8	2.8	S31	-6.55	S32	-2.77
bpRNA_CRW_17008	17008	16S	I18	3.0	S64	-15.25	S65	-1.75
bpRNA_CRW_8793	8793	16S	I7	3.0	S30	-5.7	S31	-5.95
bpRNA_CRW_8793	8793	16S	I8	2.1	S32	-6.25	S33	-3.75
bpRNA_CRW_8793	8793	16S	I17	2.9	S53	-12.5	S54	-4.35
bpRNA_CRW_8793	8793	16S	I18	0.2	S58	-2.05	S59	-7.5
bpRNA_CRW_8793	8793	16S	I20	3.0	S67	-17.8	S68	-1.75
bpRNA_CRW_10981	10981	16S	I1	3.7	S2	-4.95	S3	-5.95
bpRNA_CRW_10981	10981	16S	I2	2.1	S4	-6.25	S5	-5.65
bpRNA_CRW_7307	7307	16S	I5	3.7	S28	-5.25	S29	-7.95
bpRNA_CRW_7307	7307	16S	I6	2.8	S30	-6.55	S31	-5.85
bpRNA_CRW_7307	7307	16S	I16	3.0	S65	-17.8	S66	-1.75
bpRNA_CRW_11240	11240	16S	I7	3.0	S30	-5.7	S31	-7.95
bpRNA_CRW_11240	11240	16S	I8	2.1	S32	-6.55	S33	-3.75
bpRNA_CRW_11240	11240	16S	I18	0.2	S58	-2.05	S59	-7.5
bpRNA_CRW_11240	11240	16S	I20	3.0	S67	-17.8	S68	-1.75
bpRNA_CRW_14045	14045	16S	I7	3.0	S29	-5.7	S30	-8.05
bpRNA_CRW_14045	14045	16S	I8	2.1	S31	-6.25	S32	-5.3
bpRNA_CRW_14045	14045	16S	I17	2.9	S52	-11.0	S53	-4.35
bpRNA_CRW_14045	14045	16S	I21	3.0	S67	-10.75	S68	-1.75
bpRNA_CRW_2102	2102	16S	I2	2.1	S11	-0.22	S12	-2.05
bpRNA_CRW_2102	2102	16S	I7	3.7	S32	-5.05	S33	-8.05
bpRNA_CRW_2102	2102	16S	I16	0.2	S60	-2.05	S61	-7.5
bpRNA_CRW_2102	2102	16S	I18	3.0	S69	-17.8	S70	-1.75
bpRNA_CRW_2102	2102	16S	I19	0.8	S89	-13.05	S90	-3.3
bpRNA_CRW_17293	17293	16S	I5	3.7	S30	-5.05	S31	-7.95
bpRNA_CRW_17293	17293	16S	I6	2.8	S32	-6.25	S33	-3.85
bpRNA_CRW_17293	17293	16S	I14	0.2	S58	-2.05	S59	-7.5
bpRNA_CRW_17293	17293	16S	I16	3.0	S67	-17.8	S68	-1.75
bpRNA_CRW_4228	4228	16S	I5	3.7	S30	-5.05	S31	-8.05
bpRNA_CRW_4228	4228	16S	I15	0.2	S59	-2.05	S60	-7.5
bpRNA_CRW_4228	4228	16S	I17	0.8	S83	-9.05	S84	-3.3
bpRNA_CRW_4228	4228	16S	I20	0.5	S89	-2.97	S90	-5.05
bpRNA_CRW_880	880	16S	I2	1.3	S10	-0.22	S11	-11.05
bpRNA_CRW_880	880	16S	I6	3.7	S30	-5.05	S31	-8.05
bpRNA_CRW_880	880	16S	I15	0.2	S58	-2.05	S59	-7.5
bpRNA_CRW_880	880	16S	I17	3.0	S67	-17.8	S68	-1.75
bpRNA_CRW_880	880	16S	I18	0.8	S86	-10.85	S87	-3.3
bpRNA_CRW_880	880	16S	I21	0.9	S92	-2.97	S93	-5.35
bpRNA_CRW_3858	3858	16S	I8	3.0	S45	-17.8	S46	-1.75
bpRNA_CRW_3858	3858	16S	I9	1.0	S65	-11.25	S66	-3.3
bpRNA_CRW_12096	12096	16S	I6	2.9	S15	-10.4	S16	-4.35
bpRNA_CRW_13618	13618	16S	I7	3.0	S28	-5.7	S29	-7.95
bpRNA_CRW_13618	13618	16S	I8	2.1	S30	-6.55	S31	-3.75
bpRNA_CRW_9386	9386	16S	I6	2.9	S18	-12.5	S19	-4.35
bpRNA_CRW_10737	10737	16S	I6	3.7	S31	-4.95	S32	-5.95
bpRNA_CRW_10737	10737	16S	I7	2.1	S33	-6.25	S34	-5.65
bpRNA_CRW_10737	10737	16S	I17	0.2	S59	-2.05	S60	-7.5
bpRNA_CRW_10737	10737	16S	I19	3.0	S68	-17.8	S69	-1.75
bpRNA_CRW_10737	10737	16S	I22	1.8	S93	-4.5	S94	-2.97
bpRNA_CRW_20310	20310	16S	I5	3.0	S27	-5.7	S28	-5.85
bpRNA_CRW_20310	20310	16S	I6	2.1	S29	-5.5	S30	-2.77
bpRNA_CRW_20310	20310	16S	I17	3.0	S68	-11.5	S69	-1.75
bpRNA_CRW_20310	20310	16S	I19	1.5	S87	-9.2	S88	-3.3
bpRNA_CRW_8925	8925	16S	I1	3.0	S3	-17.8	S4	-1.75
bpRNA_CRW_6589	6589	16S	I6	2.8	S29	-6.55	S30	-5.85
bpRNA_CRW_6589	6589	16S	I16	3.0	S65	-17.8	S66	-1.75
bpRNA_CRW_6589	6589	16S	I21	0.9	S96	-2.97	S97	-3.35
bpRNA_CRW_3475	3475	16S	I5	3.7	S28	-5.05	S29	-8.05
bpRNA_CRW_3475	3475	16S	I15	0.2	S57	-2.05	S58	-7.5
bpRNA_CRW_3475	3475	16S	I17	3.0	S66	-17.8	S67	-1.75
bpRNA_CRW_3475	3475	16S	I19	0.8	S86	-10.85	S87	-3.3
bpRNA_CRW_3475	3475	16S	I24	2.5	S97	-3.3	S98	-3.3
bpRNA_CRW_15532	15532	16S	I1	3.0	S2	-5.7	S3	-5.95
bpRNA_CRW_15532	15532	16S	I2	1.4	S4	-5.5	S5	-5.65
bpRNA_CRW_15532	15532	16S	I11	2.9	S25	-12.5	S26	-4.35
bpRNA_CRW_754	754	16S	I5	3.7	S27	-5.05	S28	-8.05
bpRNA_CRW_754	754	16S	I14	0.2	S55	-2.05	S56	-7.5
bpRNA_CRW_754	754	16S	I16	3.0	S64	-17.8	S65	-1.75
bpRNA_CRW_754	754	16S	I17	0.8	S83	-15.25	S84	-3.3
bpRNA_CRW_8435	8435	16S	I5	3.0	S25	-6.6	S26	-8.05
bpRNA_CRW_8435	8435	16S	I6	2.1	S27	-7.8	S28	-8.65
bpRNA_CRW_4315	4315	16S	I15	0.2	S59	-2.05	S60	-7.5
bpRNA_CRW_4315	4315	16S	I18	0.8	S87	-10.95	S88	-3.3
bpRNA_CRW_12252	12252	16S	I5	3.0	S20	-5.7	S21	-8.05
bpRNA_CRW_12252	12252	16S	I6	2.1	S22	-6.25	S23	-5.3
bpRNA_CRW_12252	12252	16S	I15	2.9	S43	-11.0	S44	-4.35
bpRNA_CRW_55361	55361	23S	I3	1.5	S17	-10.9	S18	-1.95
bpRNA_CRW_55361	55361	23S	I4	1.9	S21	-10.2	S22	-2.97
bpRNA_CRW_55361	55361	23S	I7	3.0	S27	-9.45	S28	-3.05
bpRNA_CRW_55361	55361	23S	I9	0.1	S44	-5.95	S45	-6.75
bpRNA_CRW_55361	55361	23S	I26	3.0	S96	-14.1	S97	-1.65
bpRNA_CRW_55361	55361	23S	I27	0.5	S99	-3.3	S100	-3.05
bpRNA_CRW_55361	55361	23S	I30	1.2	S104	-7.6	S105	-2.65
bpRNA_CRW_55361	55361	23S	I31	3.8	S105	-2.65	S106	-2.97
bpRNA_CRW_55361	55361	23S	I32	1.9	S106	-2.97	S107	-6.0
bpRNA_CRW_55361	55361	23S	I39	3.8	S121	-6.9	S122	-11.35
bpRNA_CRW_55361	55361	23S	I40	1.9	S122	-11.35	S123	-2.7
bpRNA_CRW_55361	55361	23S	I46	3.0	S148	-5.25	S149	-1.95
bpRNA_CRW_55361	55361	23S	I50	3.0	S166	-1.95	S167	-9.7
bpRNA_CRW_55361	55361	23S	I52	2.3	S181	-3.3	S182	-12.25
bpRNA_CRW_3965	3965	16S	I15	0.2	S60	-2.05	S61	-7.5
bpRNA_CRW_3965	3965	16S	I17	0.8	S84	-11.35	S85	-3.3
bpRNA_CRW_3965	3965	16S	I20	1.0	S90	-2.97	S91	-5.35
bpRNA_CRW_55098	55098	16S	I6	3.0	S20	-4.6	S21	-6.7
bpRNA_CRW_55098	55098	16S	I9	3.0	S34	-5.5	S35	-8.55
bpRNA_CRW_55098	55098	16S	I10	2.4	S42	-7.5	S43	-2.97
bpRNA_CRW_55098	55098	16S	I18	0.4	S66	-4.95	S67	-10.85
bpRNA_CRW_55098	55098	16S	I22	1.8	S94	-3.85	S95	-5.65
bpRNA_CRW_55098	55098	16S	I26	0.3	S100	-3.3	S101	-9.57
bpRNA_CRW_17057	17057	16S	I7	3.7	S29	-5.05	S30	-7.95
bpRNA_CRW_17057	17057	16S	I8	2.8	S31	-6.55	S32	-2.77
bpRNA_CRW_17057	17057	16S	I18	3.0	S64	-15.25	S65	-1.75
bpRNA_CRW_1110	1110	16S	I1	2.1	S5	-0.22	S6	-2.05
bpRNA_CRW_1110	1110	16S	I6	3.7	S26	-5.05	S27	-8.05
bpRNA_CRW_1110	1110	16S	I15	0.2	S54	-2.05	S55	-7.5
bpRNA_CRW_1110	1110	16S	I17	3.0	S63	-17.8	S64	-1.75
bpRNA_CRW_1110	1110	16S	I18	0.8	S82	-10.85	S83	-3.3
bpRNA_CRW_14281	14281	16S	I7	3.0	S29	-5.7	S30	-8.05
bpRNA_CRW_14281	14281	16S	I8	2.1	S31	-6.25	S32	-5.3
bpRNA_CRW_14281	14281	16S	I17	2.9	S52	-11.0	S53	-4.35
bpRNA_CRW_14281	14281	16S	I20	3.0	S66	-15.7	S67	-1.75
bpRNA_CRW_14178	14178	16S	I7	3.0	S30	-5.7	S31	-8.05
bpRNA_CRW_14178	14178	16S	I8	2.1	S32	-6.25	S33	-5.3
bpRNA_CRW_14178	14178	16S	I17	2.9	S53	-11.0	S54	-4.35
bpRNA_CRW_14178	14178	16S	I20	3.0	S67	-15.7	S68	-1.75
bpRNA_CRW_14178	14178	16S	I27	-0.8	S99	-3.4	S100	-7.6
bpRNA_CRW_11084	11084	16S	I5	2.9	S13	-10.4	S14	-4.35
bpRNA_CRW_590	590	16S	I5	3.7	S27	-5.05	S28	-8.05
bpRNA_CRW_590	590	16S	I14	0.2	S55	-2.05	S56	-7.5
bpRNA_CRW_590	590	16S	I16	3.0	S64	-17.8	S65	-1.75
bpRNA_CRW_590	590	16S	I17	0.8	S83	-15.25	S84	-3.3
bpRNA_CRW_8818	8818	16S	I7	3.0	S28	-5.7	S29	-8.05
bpRNA_CRW_8818	8818	16S	I8	2.1	S30	-6.25	S31	-5.3
bpRNA_CRW_669	669	16S	I5	3.7	S28	-5.05	S29	-8.05
bpRNA_CRW_669	669	16S	I14	0.2	S56	-2.05	S57	-7.5
bpRNA_CRW_669	669	16S	I16	3.0	S65	-17.8	S66	-1.75
bpRNA_CRW_669	669	16S	I17	0.8	S84	-12.25	S85	-3.3
bpRNA_CRW_3548	3548	16S	I2	3.7	S12	-5.05	S13	-8.05
bpRNA_CRW_3548	3548	16S	I12	0.2	S41	-2.05	S42	-7.5
bpRNA_CRW_3548	3548	16S	I14	3.0	S51	-17.8	S52	-1.75
bpRNA_CRW_3548	3548	16S	I15	0.8	S70	-10.95	S71	-3.3
bpRNA_CRW_13725	13725	16S	I1	2.1	S1	-6.55	S2	-3.75
bpRNA_CRW_13725	13725	16S	I10	2.9	S22	-12.5	S23	-4.35
bpRNA_CRW_13725	13725	16S	I11	0.2	S27	-2.05	S28	-7.5
bpRNA_CRW_9142	9142	16S	I7	3.0	S29	-5.7	S30	-5.95
bpRNA_CRW_9142	9142	16S	I8	2.1	S31	-6.25	S32	-5.65
bpRNA_CRW_9142	9142	16S	I17	2.9	S52	-11.0	S53	-4.35
bpRNA_CRW_9142	9142	16S	I20	3.0	S66	-17.8	S67	-1.75
bpRNA_CRW_5662	5662	16S	I5	3.7	S28	-5.25	S29	-8.05
bpRNA_CRW_5662	5662	16S	I6	2.8	S30	-6.55	S31	-5.85
bpRNA_CRW_54616	54616	Group I intron	I3	1.4	S14	-5.7	S15	-4.3
bpRNA_CRW_54616	54616	Group I intron	I6	1.1	S26	-7.5	S27	-4.5
bpRNA_CRW_10491	10491	16S	I7	3.0	S32	-5.7	S33	-8.05
bpRNA_CRW_10491	10491	16S	I8	2.1	S34	-6.25	S35	-5.3
bpRNA_CRW_10491	10491	16S	I17	2.9	S55	-11.0	S56	-4.35
bpRNA_CRW_10768	10768	16S	I6	3.0	S24	-5.7	S25	-8.05
bpRNA_CRW_10768	10768	16S	I7	2.1	S26	-6.25	S27	-5.3
bpRNA_CRW_54774	54774	16S	I5	3.0	S27	-5.7	S28	-10.05
bpRNA_CRW_54774	54774	16S	I10	-0.8	S47	-3.3	S48	-20.7
bpRNA_CRW_54774	54774	16S	I12	0.2	S53	-2.05	S54	-8.57
bpRNA_CRW_54774	54774	16S	I20	-0.2	S87	-3.3	S88	-9.9
bpRNA_CRW_54774	54774	16S	I27	-0.3	S97	-25.5	S98	-27.2
bpRNA_CRW_9020	9020	16S	I6	3.0	S31	-5.7	S32	-5.95
bpRNA_CRW_9020	9020	16S	I7	2.1	S33	-6.55	S34	-5.3
bpRNA_CRW_9020	9020	16S	I19	3.0	S68	-15.7	S69	-1.75
bpRNA_CRW_9020	9020	16S	I20	0.8	S88	-9.45	S89	-3.3
bpRNA_CRW_5700	5700	16S	I2	3.7	S13	-5.25	S14	-8.05
bpRNA_CRW_5700	5700	16S	I3	2.8	S15	-6.55	S16	-0.05
bpRNA_CRW_5700	5700	16S	I13	3.0	S51	-16.3	S52	-1.75
bpRNA_CRW_13647	13647	16S	I1	1.4	S1	-5.5	S2	-7.3
bpRNA_CRW_13647	13647	16S	I10	2.9	S22	-10.4	S23	-4.35
bpRNA_CRW_1072	1072	16S	I5	3.7	S31	-5.05	S32	-8.05
bpRNA_CRW_1072	1072	16S	I6	2.1	S33	-7.8	S34	-5.85
bpRNA_CRW_1072	1072	16S	I17	3.0	S69	-17.8	S70	-1.75
bpRNA_CRW_1072	1072	16S	I18	0.8	S88	-9.05	S89	-3.3
bpRNA_CRW_1072	1072	16S	I21	0.5	S94	-2.97	S95	-5.05
bpRNA_CRW_17135	17135	16S	I7	3.7	S29	-5.05	S30	-7.95
bpRNA_CRW_17135	17135	16S	I8	2.8	S31	-6.55	S32	-2.77
bpRNA_CRW_17135	17135	16S	I18	3.0	S64	-15.25	S65	-1.75
bpRNA_CRW_3807	3807	16S	I6	3.7	S30	-5.05	S31	-8.05
bpRNA_CRW_3807	3807	16S	I15	0.2	S58	-2.05	S59	-7.5
bpRNA_CRW_3807	3807	16S	I18	1.5	S86	-12.5	S87	-3.3
bpRNA_CRW_55203	55203	16S	I10	3.0	S35	-5.5	S36	-8.55
bpRNA_CRW_55203	55203	16S	I11	2.4	S43	-7.5	S44	-2.97
bpRNA_CRW_55203	55203	16S	I13	3.0	S50	-1.45	S51	-12.9
bpRNA_CRW_55203	55203	16S	I23	1.8	S95	-3.85	S96	-6.25
bpRNA_CRW_55203	55203	16S	I27	0.3	S101	-3.3	S102	-9.57
bpRNA_CRW_12330	12330	16S	I5	2.1	S20	-6.25	S21	-5.3
bpRNA_CRW_12330	12330	16S	I14	2.9	S40	-11.0	S41	-4.35
bpRNA_CRW_8557	8557	16S	I7	3.0	S30	-5.7	S31	-5.95
bpRNA_CRW_8557	8557	16S	I8	2.1	S32	-6.25	S33	-5.65
bpRNA_CRW_8557	8557	16S	I17	2.9	S53	-11.0	S54	-4.35
bpRNA_CRW_8557	8557	16S	I20	3.0	S67	-17.8	S68	-1.75
bpRNA_CRW_4277	4277	16S	I5	3.7	S30	-5.05	S31	-8.05
bpRNA_CRW_4277	4277	16S	I15	0.2	S59	-2.05	S60	-7.5
bpRNA_CRW_4277	4277	16S	I17	3.0	S68	-17.8	S69	-1.75
bpRNA_CRW_4277	4277	16S	I18	1.0	S87	-8.95	S88	-3.3
bpRNA_CRW_13993	13993	16S	I7	3.0	S29	-5.7	S30	-8.05
bpRNA_CRW_13993	13993	16S	I8	2.8	S31	-6.25	S32	-3.85
bpRNA_CRW_13993	13993	16S	I17	2.9	S52	-11.0	S53	-4.35
bpRNA_CRW_13993	13993	16S	I20	3.0	S66	-15.7	S67	-1.75
bpRNA_CRW_14276	14276	16S	I7	3.0	S29	-5.7	S30	-8.05
bpRNA_CRW_14276	14276	16S	I8	2.1	S31	-6.25	S32	-5.3
bpRNA_CRW_14276	14276	16S	I17	2.9	S52	-11.0	S53	-4.35
bpRNA_CRW_2331	2331	16S	I5	3.7	S27	-5.05	S28	-8.05
bpRNA_CRW_2331	2331	16S	I15	0.2	S56	-2.05	S57	-7.5
