rna_id	rna_type	rna_subtype
38196	tRNA	tRNA
38197	tRNA	tRNA
40768	tRNA	tRNA
41345	tRNA	tRNA
93163	Bacterial sRNA	ASpks
87368	Cyano-1 RNA	Cyano-1
40760	tRNA	tRNA
40761	tRNA	tRNA
40762	tRNA	tRNA
40763	tRNA	tRNA
40764	tRNA	tRNA
40765	tRNA	tRNA
40766	tRNA	tRNA
40767	tRNA	tRNA
47239	tRNA	tRNA
47238	tRNA	tRNA
47233	tRNA	tRNA
47232	tRNA	tRNA
47231	tRNA	tRNA
3895	16S	16S
47237	tRNA	tRNA
47236	tRNA	tRNA
47235	tRNA	tRNA
41340	tRNA	tRNA
15119	16S	16S
15118	16S	16S
15115	16S	16S
15114	16S	16S
15117	16S	16S
15116	16S	16S
15111	16S	16S
15110	16S	16S
15113	16S	16S
15112	16S	16S
65537	ryfA RNA	ryfA
78136	miRNA	mir-144
78137	miRNA	mir-144
78134	miRNA	mir-144
78135	miRNA	mir-144
78132	miRNA	mir-144
78133	miRNA	mir-144
78130	miRNA	mir-198
78131	miRNA	mir-198
78138	miRNA	mir-144
78139	miRNA	mir-144
88544	Ribosomal RNA	L17DE
88545	Ribosomal RNA	L17DE
88546	Ribosomal RNA	L17DE
88547	Ribosomal RNA	L17DE
88540	Ribosomal RNA	L17DE
88541	Ribosomal RNA	L17DE
88542	Ribosomal RNA	L17DE
88543	Ribosomal RNA	L17DE
64799	snoRNA	SNORA63
58291	RPRNA	RPRNA
88548	Ribosomal RNA	L17DE
88549	Ribosomal RNA	L17DE
83879	Viral RNA	HIV-1_SL4
47682	tRNA	tRNA
43959	tRNA	tRNA
66366	Riboswitch	SAM
75446	Ribosomal RNA	L21_leader
43953	tRNA	tRNA
66367	Riboswitch	SAM
4299	16S	16S
4298	16S	16S
4295	16S	16S
4294	16S	16S
4297	16S	16S
4296	16S	16S
4291	16S	16S
4290	16S	16S
4293	16S	16S
4292	16S	16S
77003	miRNA	MIR167_1
77002	miRNA	MIR167_1
77001	miRNA	MIR167_1
77000	miRNA	MIR167_1
77007	miRNA	MIR167_1
77006	miRNA	MIR167_1
77005	miRNA	MIR167_1
77004	miRNA	MIR167_1
77009	miRNA	MIR167_1
77008	miRNA	MIR167_1
43448	tRNA	tRNA
43449	tRNA	tRNA
43440	tRNA	tRNA
43441	tRNA	tRNA
43442	tRNA	tRNA
43443	tRNA	tRNA
43444	tRNA	tRNA
43445	tRNA	tRNA
43446	tRNA	tRNA
43447	tRNA	tRNA
19762	5S	5S
19763	5S	5S
19760	5S	5S
19761	5S	5S
19766	5S	5S
19767	5S	5S
19764	5S	5S
19765	5S	5S
19768	5S	5S
19769	5S	5S
13519	16S	16S
13518	16S	16S
13517	16S	16S
13516	16S	16S
13515	16S	16S
13514	16S	16S
13513	16S	16S
13512	16S	16S
34629	tRNA	tRNA
13510	16S	16S
15340	16S	16S
15341	16S	16S
92235	potC RNA	potC
15342	16S	16S
15343	16S	16S
15344	16S	16S
10578	16S	16S
15345	16S	16S
15346	16S	16S
15347	16S	16S
15348	16S	16S
15349	16S	16S
80162	miRNA	mir-790
80163	miRNA	mir-790
80160	miRNA	MIR854
80161	miRNA	MIR854
80166	miRNA	mir-787
80167	miRNA	mir-787
80164	miRNA	mir-786
80165	miRNA	mir-786
80168	miRNA	mir-675
80169	miRNA	mir-675
42319	tRNA	tRNA
42318	tRNA	tRNA
42313	tRNA	tRNA
42312	tRNA	tRNA
42311	tRNA	tRNA
42310	tRNA	tRNA
42317	tRNA	tRNA
42316	tRNA	tRNA
42315	tRNA	tRNA
42314	tRNA	tRNA
7236	16S	16S
7237	16S	16S
7234	16S	16S
7235	16S	16S
7232	16S	16S
7233	16S	16S
7230	16S	16S
7231	16S	16S
7238	16S	16S
7239	16S	16S
88637	Methylobacterium-1 RNA	Methylobacterium-1
6239	16S	16S
6238	16S	16S
6235	16S	16S
6234	16S	16S
6237	16S	16S
6236	16S	16S
6231	16S	16S
6230	16S	16S
6233	16S	16S
6232	16S	16S
70363	snoRNA	snoMBII-202
70362	snoRNA	snoMBII-202
70361	snoRNA	snoMBII-202
70360	snoRNA	snoMBII-202
70367	snoRNA	snoMBII-202
70366	snoRNA	snoMBII-202
70365	snoRNA	snoMBII-202
70364	snoRNA	snoMBII-202
70369	snoRNA	snoMBII-202
70368	snoRNA	snoMBII-202
101085	Repression of heat shock gene expression (ROSE) element	ROSE_3
18755	5S	5S
10576	16S	16S
97771	IMES-2 RNA motif	IMES-2
91403	glnA RNA	glnA
43247	tRNA	tRNA
10577	16S	16S
101089	Repression of heat shock gene expression (ROSE) element	ROSE_3
28429	tRNA	tRNA
5267	16S	16S
5266	16S	16S
1702	16S	16S
1703	16S	16S
5263	16S	16S
5262	16S	16S
5261	16S	16S
5260	16S	16S
1708	16S	16S
1709	16S	16S
5269	16S	16S
5268	16S	16S
28428	tRNA	tRNA
43245	tRNA	tRNA
10571	16S	16S
11137	16S	16S
11136	16S	16S
11135	16S	16S
11134	16S	16S
11133	16S	16S
11132	16S	16S
11131	16S	16S
11130	16S	16S
11139	16S	16S
11138	16S	16S
17980	5S	5S
17981	5S	5S
17982	5S	5S
17983	5S	5S
17984	5S	5S
17985	5S	5S
10572	16S	16S
17987	5S	5S
17988	5S	5S
17989	5S	5S
94978	miRNA	mir-2241
94979	miRNA	mir-2241
43240	tRNA	tRNA
25871	tRNA	tRNA
43241	tRNA	tRNA
88635	Methylobacterium-1 RNA	Methylobacterium-1
12446	16S	16S
12447	16S	16S
12444	16S	16S
12445	16S	16S
82159	Pseudoknot Forming RNA	PK-G12rRNA
82158	Pseudoknot Forming RNA	PK-G12rRNA
12440	16S	16S
12441	16S	16S
82155	Pseudoknot Forming RNA	PK-G12rRNA
82154	Pseudoknot Forming RNA	PK-G12rRNA
82157	Pseudoknot Forming RNA	PK-G12rRNA
82156	Pseudoknot Forming RNA	PK-G12rRNA
82151	Pseudoknot Forming RNA	PK-G12rRNA
82150	Pseudoknot Forming RNA	PK-G12rRNA
82153	Pseudoknot Forming RNA	PK-G12rRNA
12449	16S	16S
18757	5S	5S
100528	Bacterial sRNA	ncr1015
62051	Spliceosomal RNA	U5
100529	Bacterial sRNA	ncr1015
91401	glnA RNA	glnA
100526	Bacterial sRNA	ncr1015
25874	tRNA	tRNA
92989	Gammaprotebacteria rimP leader	rimP
92988	Gammaprotebacteria rimP leader	rimP
92987	Gammaprotebacteria rimP leader	rimP
92986	Gammaprotebacteria rimP leader	rimP
92985	Gammaprotebacteria rimP leader	rimP
92984	Gammaprotebacteria rimP leader	rimP
92983	Gammaprotebacteria rimP leader	rimP
92982	Gammaprotebacteria rimP leader	rimP
92981	Gammaprotebacteria rimP leader	rimP
92980	Gammaprotebacteria rimP leader	rimP
51807	tRNA	tRNA
51806	tRNA	tRNA
16215	5S	5S
51804	tRNA	tRNA
16213	5S	5S
51802	tRNA	tRNA
51801	tRNA	tRNA
51800	tRNA	tRNA
100522	Bacterial sRNA	SpR20_sRNA
51809	tRNA	tRNA
51808	tRNA	tRNA
100520	Bacterial sRNA	SpR20_sRNA
100521	Bacterial sRNA	SpR20_sRNA
72520	snoRNA	SNORA29
45482	tRNA	tRNA
7671	16S	16S
16275	5S	5S
96608	Group II intron	group-II-D1D4-5
65549	t44 RNA	t44
65548	t44 RNA	t44
65541	ryfA RNA	ryfA
65540	ryfA RNA	ryfA
65543	t44 RNA	t44
65542	t44 RNA	t44
65545	t44 RNA	t44
65544	t44 RNA	t44
65547	t44 RNA	t44
65546	t44 RNA	t44
64494	miRNA	mir-29
64495	miRNA	mir-29
64496	miRNA	mir-29
64497	miRNA	mir-29
64490	miRNA	mir-29
64491	miRNA	mir-29
64492	miRNA	mir-29
64493	miRNA	mir-29
96609	Group II intron	group-II-D1D4-5
64498	miRNA	mir-166
64499	miRNA	mir-166
18758	5S	5S
57254	snoRNA	srpRNA
57255	snoRNA	srpRNA
57256	snoRNA	srpRNA
57257	snoRNA	srpRNA
57250	snoRNA	srpRNA
57251	snoRNA	srpRNA
57252	snoRNA	srpRNA
57253	snoRNA	srpRNA
2532	16S	16S
2533	16S	16S
2530	16S	16S
2531	16S	16S
57258	snoRNA	srpRNA
57259	snoRNA	srpRNA
2534	16S	16S
2535	16S	16S
46533	tRNA	tRNA
46532	tRNA	tRNA
46531	tRNA	tRNA
46530	tRNA	tRNA
79423	miRNA	MIR480
46536	tRNA	tRNA
46535	tRNA	tRNA
46534	tRNA	tRNA
46539	tRNA	tRNA
46538	tRNA	tRNA
22838	tRNA	tRNA
48557	tRNA	tRNA
17164	16S	16S
17165	16S	16S
52572	tRNA	tRNA
52573	tRNA	tRNA
52570	tRNA	tRNA
52571	tRNA	tRNA
22830	tRNA	tRNA
22831	tRNA	tRNA
22832	tRNA	tRNA
22833	tRNA	tRNA
22834	tRNA	tRNA
22835	tRNA	tRNA
22836	tRNA	tRNA
22837	tRNA	tRNA
60443	Vault RNA	Vault
60442	Vault RNA	Vault
79422	miRNA	MIR480
60440	Vault RNA	Vault
60447	Vault RNA	Vault
60446	Vault RNA	Vault
60445	Vault RNA	Vault
60444	Vault RNA	Vault
94112	Early nodulin 40	enod40
94113	Early nodulin 40	enod40
60449	Vault RNA	Vault
60448	Vault RNA	Vault
94116	Early nodulin 40	enod40
94117	Early nodulin 40	enod40
94114	Early nodulin 40	enod40
94115	Early nodulin 40	enod40
36808	tRNA	tRNA
36809	tRNA	tRNA
939	16S	16S
938	16S	16S
36800	tRNA	tRNA
36801	tRNA	tRNA
36802	tRNA	tRNA
36803	tRNA	tRNA
36804	tRNA	tRNA
36805	tRNA	tRNA
36806	tRNA	tRNA
36807	tRNA	tRNA
84479	Bacterial sRNA	IsrR
18286	5S	5S
26152	tRNA	tRNA
28626	tRNA	tRNA
50936	tRNA	tRNA
18287	5S	5S
72528	snoRNA	SNORA29
95645	Group II intron	group-II-D1D4-1
95644	Group II intron	group-II-D1D4-1
95647	Group II intron	group-II-D1D4-1
95646	Group II intron	group-II-D1D4-1
95641	Group II intron	group-II-D1D4-1
95640	Group II intron	group-II-D1D4-1
67149	Signal Recognition Particle RNA	Bacteria_small_SRP
67148	Signal Recognition Particle RNA	Bacteria_small_SRP
67147	Signal Recognition Particle RNA	Bacteria_small_SRP
67146	Signal Recognition Particle RNA	Bacteria_small_SRP
67145	Signal Recognition Particle RNA	Bacteria_small_SRP
67144	Signal Recognition Particle RNA	Bacteria_small_SRP
67143	Signal Recognition Particle RNA	Bacteria_small_SRP
67142	Signal Recognition Particle RNA	Bacteria_small_SRP
67141	Signal Recognition Particle RNA	Bacteria_small_SRP
67140	Signal Recognition Particle RNA	Bacteria_small_SRP
43009	tRNA	tRNA
94494	tRNA	tRNA-Sec
18285	5S	5S
68869	internal ribosome entry site RNA	IRES_Picorna
69268	traJ 5' UTR	traJ_5
72079	snoRNA	SNORA7
72078	snoRNA	SNORA7
81119	Riboswitch	c-di-GMP-I
72075	snoRNA	SNORA7
68860	internal ribosome entry site RNA	IRES_Picorna
72077	snoRNA	SNORA7
72076	snoRNA	SNORA7
72071	snoRNA	SNORA7
68864	internal ribosome entry site RNA	IRES_Picorna
72073	snoRNA	SNORA7
72072	snoRNA	SNORA7
18282	5S	5S
86328	Riboswitch	Bacillaceae-1
86329	Riboswitch	Bacillaceae-1
43729	tRNA	tRNA
18283	5S	5S
43728	tRNA	tRNA
86324	Riboswitch	Bacillaceae-1
79579	miRNA	mir-355
79578	miRNA	mir-355
86325	Riboswitch	Bacillaceae-1
79571	miRNA	mir-43
69264	ctRNA	ctRNA_pT181
79573	miRNA	mir-43
79572	miRNA	mir-43
79575	miRNA	mir-48
79574	miRNA	mir-48
79577	miRNA	mir-48
79576	miRNA	mir-48
92514	radC RNA	radC
86186	AdoCbl variant RNA	AdoCbl-variant
92516	radC RNA	radC
92517	radC RNA	radC
11999	16S	16S
81116	Riboswitch	c-di-GMP-I
92512	radC RNA	radC
86187	AdoCbl variant RNA	AdoCbl-variant
69267	ctRNA	ctRNA_pT181
92518	radC RNA	radC
40560	tRNA	tRNA
26669	tRNA	tRNA
26668	tRNA	tRNA
40561	tRNA	tRNA
50329	tRNA	tRNA
50328	tRNA	tRNA
26661	tRNA	tRNA
40566	tRNA	tRNA
26663	tRNA	tRNA
26662	tRNA	tRNA
50321	tRNA	tRNA
26664	tRNA	tRNA
50323	tRNA	tRNA
40567	tRNA	tRNA
24298	tRNA	tRNA
24299	tRNA	tRNA
86180	AdoCbl variant RNA	AdoCbl-variant
66238	snoRNA	SNORA70
66239	snoRNA	SNORA70
24292	tRNA	tRNA
66237	snoRNA	SNORA70
66234	snoRNA	SNORA70
40565	tRNA	tRNA
66232	snoRNA	SNORA70
66233	snoRNA	SNORA70
66230	snoRNA	SNORA70
66231	snoRNA	SNORA70
47695	tRNA	tRNA
70147	snoRNA	snoZ256
47694	tRNA	tRNA
52486	tRNA	tRNA
47699	tRNA	tRNA
19882	5S	5S
28678	tRNA	tRNA
28679	tRNA	tRNA
47698	tRNA	tRNA
28674	tRNA	tRNA
28675	tRNA	tRNA
28676	tRNA	tRNA
28677	tRNA	tRNA
28670	tRNA	tRNA
28671	tRNA	tRNA
28672	tRNA	tRNA
28673	tRNA	tRNA
69159	ctRNA	ctRNA_pND324
31940	tRNA	tRNA
31941	tRNA	tRNA
31942	tRNA	tRNA
77798	miRNA	mir-290
31944	tRNA	tRNA
31945	tRNA	tRNA
31946	tRNA	tRNA
31947	tRNA	tRNA
31948	tRNA	tRNA
31949	tRNA	tRNA
77791	miRNA	mir-290
77790	miRNA	mir-290
77797	miRNA	mir-290
77796	miRNA	mir-290
77795	miRNA	mir-290
77794	miRNA	mir-290
92287	potC RNA	potC
54248	tRNA	tRNA
51498	tRNA	tRNA
51499	tRNA	tRNA
51494	tRNA	tRNA
51495	tRNA	tRNA
51496	tRNA	tRNA
51497	tRNA	tRNA
51490	tRNA	tRNA
51491	tRNA	tRNA
51492	tRNA	tRNA
51493	tRNA	tRNA
23903	tRNA	tRNA
23902	tRNA	tRNA
23901	tRNA	tRNA
23900	tRNA	tRNA
23907	tRNA	tRNA
23906	tRNA	tRNA
23905	tRNA	tRNA
23904	tRNA	tRNA
81502	ATPC RNA motif	ATPC
19886	5S	5S
23908	tRNA	tRNA
65956	Alpha operon ribosome binding site	Alpha_RBS
65957	Alpha operon ribosome binding site	Alpha_RBS
65954	Alpha operon ribosome binding site	Alpha_RBS
65955	Alpha operon ribosome binding site	Alpha_RBS
65952	Alpha operon ribosome binding site	Alpha_RBS
65953	Alpha operon ribosome binding site	Alpha_RBS
65950	Alpha operon ribosome binding site	Alpha_RBS
65951	Alpha operon ribosome binding site	Alpha_RBS
65958	Alpha operon ribosome binding site	Alpha_RBS
65959	Alpha operon ribosome binding site	Alpha_RBS
11991	16S	16S
93169	Bacterial sRNA	ASpks
25509	tRNA	tRNA
25508	tRNA	tRNA
25501	tRNA	tRNA
25500	tRNA	tRNA
25503	tRNA	tRNA
25502	tRNA	tRNA
25505	tRNA	tRNA
25504	tRNA	tRNA
25507	tRNA	tRNA
25506	tRNA	tRNA
74268	suhB	suhB
74269	suhB	suhB
74262	suhB	suhB
74263	suhB	suhB
74260	suhB	suhB
74261	suhB	suhB
74266	suhB	suhB
74267	suhB	suhB
74264	suhB	suhB
74265	suhB	suhB
75791	snoRNA	SNORD66
75790	snoRNA	SNORD64
75793	snoRNA	SNORD66
75792	snoRNA	SNORD66
75795	snoRNA	SNORD66
75794	snoRNA	SNORD66
75797	snoRNA	SNORD66
75796	snoRNA	SNORD66
75799	snoRNA	SNORD66
75798	snoRNA	SNORD66
101167	Viral RNA	MNV_3UTR
11993	16S	16S
94118	Early nodulin 40	enod40
6938	16S	16S
56889	snoRNA	srpRNA
89838	Riboswitch	SAM-SAH
18996	5S	5S
18997	5S	5S
18994	5S	5S
18995	5S	5S
18992	5S	5S
71149	ydaO/yuaA leader	ydaO-yuaA
18978	5S	5S
75134	Viral RNA	HepE_CRE
75137	Viral RNA	HepE_CRE
75136	Viral RNA	HepE_CRE
75131	Viral RNA	HepE_CRE
18990	5S	5S
75133	Viral RNA	HepE_CRE
75132	Viral RNA	HepE_CRE
33397	tRNA	tRNA
33396	tRNA	tRNA
33395	tRNA	tRNA
33372	tRNA	tRNA
33393	tRNA	tRNA
75138	Viral RNA	HepE_CRE
33391	tRNA	tRNA
33390	tRNA	tRNA
41312	tRNA	tRNA
41313	tRNA	tRNA
41310	tRNA	tRNA
41311	tRNA	tRNA
41316	tRNA	tRNA
41317	tRNA	tRNA
41314	tRNA	tRNA
41315	tRNA	tRNA
11997	16S	16S
41318	tRNA	tRNA
41319	tRNA	tRNA
86461	Bacteroidales-1 RNA	Bacteroidales-1
86460	Bacteroidales-1 RNA	Bacteroidales-1
86463	Bacteroides-1 RNA	Bacteroides-1
86462	Bacteroides-1 RNA	Bacteroides-1
86465	Bacteroides-1 RNA	Bacteroides-1
40048	tRNA	tRNA
86467	Bacteroides-1 RNA	Bacteroides-1
86466	Bacteroides-1 RNA	Bacteroides-1
86469	Bacteroides-1 RNA	Bacteroides-1
86468	Bacteroides-1 RNA	Bacteroides-1
40047	tRNA	tRNA
40046	tRNA	tRNA
40041	tRNA	tRNA
40040	tRNA	tRNA
40043	tRNA	tRNA
40042	tRNA	tRNA
101697	RNA Fragment	RNASE P RNA RIBOZYME, P4 DOMAIN MUTANT
18998	5S	5S
101696	RNA Fragment	RNASE P RNA RIBOZYME, P4 DOMAIN
18999	5S	5S
15832	5S	5S
15833	5S	5S
15830	5S	5S
15831	5S	5S
15836	5S	5S
15837	5S	5S
15834	5S	5S
15835	5S	5S
15838	5S	5S
15839	5S	5S
56498	snoRNA	srpRNA
38877	tRNA	tRNA
91306	glnA RNA	glnA
38876	tRNA	tRNA
38875	tRNA	tRNA
33973	tRNA	tRNA
33972	tRNA	tRNA
33971	tRNA	tRNA
17451	16S	16S
33977	tRNA	tRNA
33976	tRNA	tRNA
33975	tRNA	tRNA
33974	tRNA	tRNA
18354	5S	5S
17456	16S	16S
33979	tRNA	tRNA
18357	5S	5S
18350	5S	5S
18351	5S	5S
18352	5S	5S
17457	16S	16S
88962	PhotoRC-II RNA	PhotoRC-II
38019	tRNA	tRNA
17454	16S	16S
38015	tRNA	tRNA
38014	tRNA	tRNA
38017	tRNA	tRNA
17455	16S	16S
38011	tRNA	tRNA
38010	tRNA	tRNA
38013	tRNA	tRNA
38012	tRNA	tRNA
88961	PhotoRC-II RNA	PhotoRC-II
5480	16S	16S
31539	tRNA	tRNA
31538	tRNA	tRNA
31531	tRNA	tRNA
24291	tRNA	tRNA
31533	tRNA	tRNA
31532	tRNA	tRNA
31535	tRNA	tRNA
31534	tRNA	tRNA
31537	tRNA	tRNA
31536	tRNA	tRNA
88968	PhotoRC-II RNA	PhotoRC-II
88969	PhotoRC-II RNA	PhotoRC-II
83170	snoRNA	snR42
83171	snoRNA	snR42
83172	snoRNA	snR42
83173	snoRNA	snR42
83174	snoRNA	snR42
83175	snoRNA	snR37
83176	snoRNA	snR37
83177	snoRNA	snR37
83178	snoRNA	snR37
83179	snoRNA	snR37
70252	snoRNA	snoZ188
66764	Ribozyme	Hammerhead_1
70251	snoRNA	snoZ188
44100	tRNA	tRNA
44101	tRNA	tRNA
19487	5S	5S
19486	5S	5S
19485	5S	5S
19484	5S	5S
19483	5S	5S
19482	5S	5S
19481	5S	5S
19480	5S	5S
19489	5S	5S
19488	5S	5S
99822	Bacterial sRNA	Aar
44108	tRNA	tRNA
44109	tRNA	tRNA
73959	Riboswitch	Glycine
73958	Riboswitch	Glycine
73951	Riboswitch	Glycine
73950	Riboswitch	Glycine
73953	Riboswitch	Glycine
73952	Riboswitch	Glycine
73955	Riboswitch	Glycine
73954	Riboswitch	Glycine
73957	Riboswitch	Glycine
73956	Riboswitch	Glycine
216	16S	16S
217	16S	16S
214	16S	16S
215	16S	16S
212	16S	16S
213	16S	16S
16769	5S	5S
211	16S	16S
16767	5S	5S
16766	5S	5S
16765	5S	5S
11578	16S	16S
16763	5S	5S
16762	5S	5S
16761	5S	5S
16760	5S	5S
88089	Downstream peptide RNA	Downstream-peptide
88088	Downstream peptide RNA	Downstream-peptide
88085	Downstream peptide RNA	Downstream-peptide
88084	Downstream peptide RNA	Downstream-peptide
88087	Downstream peptide RNA	Downstream-peptide
88086	Downstream peptide RNA	Downstream-peptide
88081	Downstream peptide RNA	Downstream-peptide
88080	Downstream peptide RNA	Downstream-peptide
88083	Downstream peptide RNA	Downstream-peptide
88082	Downstream peptide RNA	Downstream-peptide
81154	Riboswitch	Arthropod_7SK
69225	RNA Fragment	RNA-OUT
81156	Riboswitch	Arthropod_7SK
81157	Riboswitch	Arthropod_7SK
81150	Riboswitch	Arthropod_7SK
81151	Riboswitch	Arthropod_7SK
81152	Riboswitch	Arthropod_7SK
81153	Riboswitch	Arthropod_7SK
47039	tRNA	tRNA
69228	RNA Fragment	RNA-OUT
81159	Riboswitch	Arthropod_7SK
11572	16S	16S
80248	miRNA	mir-760
43769	tRNA	tRNA
43768	tRNA	tRNA
95801	Group II intron	group-II-D1D4-1
43765	tRNA	tRNA
43764	tRNA	tRNA
43767	tRNA	tRNA
43766	tRNA	tRNA
43761	tRNA	tRNA
43760	tRNA	tRNA
43763	tRNA	tRNA
43762	tRNA	tRNA
49509	tRNA	tRNA
49508	tRNA	tRNA
21677	tRNA	tRNA
49506	tRNA	tRNA
21675	tRNA	tRNA
49504	tRNA	tRNA
49503	tRNA	tRNA
21672	tRNA	tRNA
49501	tRNA	tRNA
49500	tRNA	tRNA
80243	miRNA	mir-760
80242	miRNA	mir-760
101343	Ribosomal RNA	LSU_rRNA_bacteria
90444	crcB RNA	crcB
90445	crcB RNA	crcB
90446	crcB RNA	crcB
90447	crcB RNA	crcB
90440	crcB RNA	crcB
90441	crcB RNA	crcB
90442	crcB RNA	crcB
90443	crcB RNA	crcB
101345	Ribosomal RNA	LSU_rRNA_bacteria
90448	crcB RNA	crcB
90449	crcB RNA	crcB
101344	Ribosomal RNA	LSU_rRNA_bacteria
101347	Ribosomal RNA	LSU_rRNA_bacteria
101346	Ribosomal RNA	LSU_rRNA_bacteria
48632	tRNA	tRNA
46889	tRNA	tRNA
46888	tRNA	tRNA
58019	RPRNA	RPRNA
58018	RPRNA	RPRNA
58017	RPRNA	RPRNA
58016	RPRNA	RPRNA
58015	RPRNA	RPRNA
58014	RPRNA	RPRNA
58013	RPRNA	RPRNA
20140	5S	5S
46885	tRNA	tRNA
46884	tRNA	tRNA
38833	tRNA	tRNA
38832	tRNA	tRNA
38831	tRNA	tRNA
20141	5S	5S
38837	tRNA	tRNA
38836	tRNA	tRNA
38835	tRNA	tRNA
38834	tRNA	tRNA
17416	16S	16S
48636	tRNA	tRNA
38839	tRNA	tRNA
38838	tRNA	tRNA
17412	16S	16S
17413	16S	16S
17410	16S	16S
20147	5S	5S
48634	tRNA	tRNA
48635	tRNA	tRNA
80287	miRNA	mir-665
80286	miRNA	mir-665
80285	miRNA	mir-665
80284	miRNA	mir-665
80283	miRNA	MIR444
80282	miRNA	MIR444
80281	miRNA	MIR444
80280	miRNA	MIR444
101309	snoRNA	LSU_rRNA_archaea
48638	tRNA	tRNA
80289	miRNA	mir-665
80288	miRNA	mir-665
62351	tmRNA	tmRNA
62350	tmRNA	tmRNA
62353	tmRNA	tmRNA
20149	5S	5S
62355	tmRNA	tmRNA
62354	tmRNA	tmRNA
62357	tmRNA	tmRNA
62356	tmRNA	tmRNA
62359	tmRNA	tmRNA
62358	tmRNA	tmRNA
48678	tRNA	tRNA
48679	tRNA	tRNA
20106	5S	5S
20107	5S	5S
20104	5S	5S
20105	5S	5S
20102	5S	5S
20103	5S	5S
48670	tRNA	tRNA
48671	tRNA	tRNA
85103	Bacterial sRNA	Afu_182
85102	Bacterial sRNA	Afu_182
85101	Bacterial sRNA	Afu_182
85100	Bacterial sRNA	Afu_182
85107	Pseudoknot Forming RNA	ALIL
85106	Pseudoknot Forming RNA	ALIL
85105	Pseudoknot Forming RNA	ALIL
85104	Pseudoknot Forming RNA	ALIL
85109	Pseudoknot Forming RNA	ALIL
85108	Pseudoknot Forming RNA	ALIL
6803	16S	16S
59768	tRNA	tRNA
59769	tRNA	tRNA
59766	tRNA	tRNA
59767	tRNA	tRNA
59764	tRNA	tRNA
59765	tRNA	tRNA
59762	tRNA	tRNA
59763	tRNA	tRNA
59760	tRNA	tRNA
59761	tRNA	tRNA
44481	tRNA	tRNA
44480	tRNA	tRNA
44483	tRNA	tRNA
44482	tRNA	tRNA
44485	tRNA	tRNA
44484	tRNA	tRNA
44487	tRNA	tRNA
44486	tRNA	tRNA
44489	tRNA	tRNA
44488	tRNA	tRNA
54224	tRNA	tRNA
54225	tRNA	tRNA
54226	tRNA	tRNA
83779	CRISPR RNA	CRISPR-DR31
54220	tRNA	tRNA
54221	tRNA	tRNA
54222	tRNA	tRNA
54223	tRNA	tRNA
31692	tRNA	tRNA
54228	tRNA	tRNA
54229	tRNA	tRNA
43641	tRNA	tRNA
83773	CRISPR RNA	CRISPR-DR26
83771	CRISPR RNA	CRISPR-DR26
83775	CRISPR RNA	CRISPR-DR28
88235	Flavo-1 RNA	Flavo-1
101052	miRNA	mir-965
82982	snoRNA	SNORA81
46129	tRNA	tRNA
84418	Bacterial sRNA	IsrR
88384	Gut-1 RNA	Gut-1
26508	tRNA	tRNA
26509	tRNA	tRNA
88385	Gut-1 RNA	Gut-1
26500	tRNA	tRNA
26501	tRNA	tRNA
26502	tRNA	tRNA
26503	tRNA	tRNA
26504	tRNA	tRNA
26505	tRNA	tRNA
26506	tRNA	tRNA
26507	tRNA	tRNA
15546	16S	16S
88380	Gut-1 RNA	Gut-1
15547	16S	16S
88381	Gut-1 RNA	Gut-1
8268	16S	16S
82988	snoRNA	snR36
8269	16S	16S
82989	snoRNA	snR36
8264	16S	16S
49553	tRNA	tRNA
88388	JUMPstart RNA	JUMPstart
8265	16S	16S
88389	JUMPstart RNA	JUMPstart
8266	16S	16S
51304	tRNA	tRNA
51305	tRNA	tRNA
51306	tRNA	tRNA
51307	tRNA	tRNA
51300	tRNA	tRNA
51301	tRNA	tRNA
51302	tRNA	tRNA
51303	tRNA	tRNA
93157	Bacterial sRNA	ASpks
8260	16S	16S
93155	Bacterial sRNA	ASpks
93154	Bacterial sRNA	ASpks
51308	tRNA	tRNA
51309	tRNA	tRNA
93151	Bacterial sRNA	ASpks
8261	16S	16S
61071	RNA Fragment	RNaseP_bact_a
61070	RNA Fragment	RNaseP_bact_a
61073	RNA Fragment	RNaseP_bact_a
61072	RNA Fragment	RNaseP_bact_a
61075	RNA Fragment	RNaseP_bact_a
61074	RNA Fragment	RNaseP_bact_a
61077	RNA Fragment	RNaseP_bact_a
61076	RNA Fragment	RNaseP_bact_a
61079	RNA Fragment	RNaseP_bact_a
61078	RNA Fragment	RNaseP_bact_a
8263	16S	16S
92535	radC RNA	radC
64519	miRNA	mir-166
64518	miRNA	mir-166
64511	miRNA	mir-166
64510	miRNA	mir-166
64513	miRNA	mir-166
64512	miRNA	mir-166
64515	miRNA	mir-166
64514	miRNA	mir-166
64517	miRNA	mir-166
64516	miRNA	mir-166
70413	snoRNA	snoZ155
70412	snoRNA	snoZ155
99812	Bacterial sRNA	YenS
13640	16S	16S
80589	miRNA	mir-640
87456	Cyano-1 RNA	Cyano-1
9731	16S	16S
9730	16S	16S
9733	16S	16S
9732	16S	16S
9735	16S	16S
16718	5S	5S
9737	16S	16S
9736	16S	16S
9739	16S	16S
9738	16S	16S
16719	5S	5S
24120	tRNA	tRNA
19964	5S	5S
24122	tRNA	tRNA
24123	tRNA	tRNA
24124	tRNA	tRNA
24125	tRNA	tRNA
24126	tRNA	tRNA
24127	tRNA	tRNA
